Inventory_ID,ID (SKU),Size,Color,Qty_on_hand,Qty_reserved,Qty_available,Qty_incoming,Reorder_point,Reorder_qty,Stock_status,Warehouse_location,Cost_price(INR),Supplier_ID,Last_restocked_at,Updated_at
APL-TOP-F-074-XXL-BLA,APL-TOP-F-074,XXL,Black,3,0,3,0,5,20,low_stock,BLR-FC1-F05-R5,262,SUP-008,2026-06-28,2026-07-07
APL-TOP-F-074-XS-SAG,APL-TOP-F-074,XS,Sage,7,0,7,0,5,20,in_stock,BLR-FC1-A01-R5,262,SUP-008,2026-07-04,2026-07-08
APL-TOP-F-074-S-SAG,APL-TOP-F-074,S,Sage,15,2,13,0,5,20,in_stock,BLR-FC1-A12-R3,262,SUP-008,2026-07-09,2026-07-17
APL-TOP-F-074-M-SAG,APL-TOP-F-074,M,Sage,0,0,0,32,8,32,out_of_stock,BLR-FC1-A15-R3,262,SUP-008,2026-07-02,2026-07-02
APL-TOP-F-074-L-SAG,APL-TOP-F-074,L,Sage,28,4,24,0,7,30,in_stock,BLR-FC1-F18-R5,262,SUP-008,2026-05-19,2026-06-10
APL-TOP-F-074-XL-SAG,APL-TOP-F-074,XL,Sage,16,1,15,0,5,20,in_stock,BLR-FC1-D17-R2,262,SUP-008,2026-05-03,2026-06-13
APL-TOP-F-074-XXL-SAG,APL-TOP-F-074,XXL,Sage,12,0,12,0,5,20,in_stock,BLR-FC1-D14-R1,262,SUP-008,2026-05-01,2026-05-08
APL-TOP-F-075-XS-WHI,APL-TOP-F-075,XS,White,22,1,21,0,6,24,in_stock,BLR-FC1-D09-R5,804,SUP-002,2026-06-22,2026-07-12
APL-TOP-F-075-S-WHI,APL-TOP-F-075,S,White,45,3,42,0,12,48,in_stock,BLR-FC1-B05-R5,804,SUP-002,2026-05-06,2026-07-07
APL-TOP-F-075-M-WHI,APL-TOP-F-075,M,White,91,11,80,0,19,78,in_stock,BLR-FC1-B15-R4,804,SUP-002,2026-04-24,2026-05-14
APL-TOP-F-075-L-WHI,APL-TOP-F-075,L,White,97,8,89,0,18,72,in_stock,BLR-FC1-A12-R5,804,SUP-002,2026-05-27,2026-05-29
APL-TOP-F-075-XL-WHI,APL-TOP-F-075,XL,White,48,2,46,0,12,48,in_stock,BLR-FC1-A05-R2,804,SUP-002,2026-07-04,2026-07-10
APL-TOP-F-075-XXL-WHI,APL-TOP-F-075,XXL,White,19,0,19,0,7,30,in_stock,BLR-FC1-D01-R1,804,SUP-002,2026-06-29,2026-07-10
APL-TOP-F-075-XS-OLI,APL-TOP-F-075,XS,Olive,0,0,0,24,6,24,out_of_stock,BLR-FC1-C19-R4,804,SUP-002,2026-06-02,2026-06-26
APL-TOP-F-075-S-OLI,APL-TOP-F-075,S,Olive,47,5,42,0,12,48,in_stock,BLR-FC1-D15-R4,804,SUP-002,2026-05-09,2026-06-19
APL-TOP-F-075-M-OLI,APL-TOP-F-075,M,Olive,52,3,49,0,19,78,in_stock,BLR-FC1-C18-R1,804,SUP-002,2026-07-14,2026-07-17
APL-TOP-F-075-L-OLI,APL-TOP-F-075,L,Olive,85,9,76,0,18,72,in_stock,BLR-FC1-F10-R5,804,SUP-002,2026-07-11,2026-07-12
APL-TOP-F-075-XL-OLI,APL-TOP-F-075,XL,Olive,53,4,49,0,12,48,in_stock,BLR-FC1-E17-R2,804,SUP-002,2026-06-19,2026-07-05
APL-TOP-F-075-XXL-OLI,APL-TOP-F-075,XXL,Olive,39,1,38,30,7,30,in_stock,BLR-FC1-B08-R5,804,SUP-002,2026-06-15,2026-06-20
APL-TOP-F-076-XS-LIL,APL-TOP-F-076,XS,Lilac,10,0,10,0,5,20,in_stock,DEL-FC1-A17-R3,386,SUP-003,2026-06-07,2026-06-23
APL-TOP-F-076-S-LIL,APL-TOP-F-076,S,Lilac,13,0,13,0,5,20,in_stock,DEL-FC1-A05-R3,386,SUP-003,2026-06-11,2026-06-21
APL-TOP-F-076-M-LIL,APL-TOP-F-076,M,Lilac,21,2,19,0,8,32,in_stock,DEL-FC1-A11-R2,386,SUP-003,2026-06-11,2026-07-01
APL-TOP-F-076-L-LIL,APL-TOP-F-076,L,Lilac,24,0,24,0,7,30,in_stock,DEL-FC1-E19-R2,386,SUP-003,2026-06-22,2026-07-08
APL-TOP-F-076-XL-LIL,APL-TOP-F-076,XL,Lilac,1,0,1,0,5,20,low_stock,DEL-FC1-A16-R1,386,SUP-003,2026-06-11,2026-06-25
APL-TOP-F-076-XXL-LIL,APL-TOP-F-076,XXL,Lilac,0,0,0,20,5,20,out_of_stock,DEL-FC1-E04-R2,386,SUP-003,2026-06-30,2026-07-04
APL-TOP-F-076-XS-BLA,APL-TOP-F-076,XS,Black,1,0,1,20,5,20,low_stock,DEL-FC1-E06-R2,386,SUP-003,2026-06-27,2026-07-10
APL-TOP-F-076-S-BLA,APL-TOP-F-076,S,Black,4,0,4,0,5,20,low_stock,DEL-FC1-F06-R1,386,SUP-003,2026-04-27,2026-06-27
APL-TOP-F-076-M-BLA,APL-TOP-F-076,M,Black,26,3,23,0,8,32,in_stock,DEL-FC1-B19-R5,386,SUP-003,2026-05-26,2026-05-28
APL-TOP-F-076-L-BLA,APL-TOP-F-076,L,Black,1,0,1,30,7,30,low_stock,DEL-FC1-B18-R3,386,SUP-003,2026-06-14,2026-06-27
APL-TOP-F-076-XL-BLA,APL-TOP-F-076,XL,Black,21,2,19,0,5,20,in_stock,DEL-FC1-C15-R3,386,SUP-003,2026-05-21,2026-07-02
APL-TOP-F-076-XXL-BLA,APL-TOP-F-076,XXL,Black,17,1,16,20,5,20,in_stock,DEL-FC1-F05-R1,386,SUP-003,2026-07-06,2026-07-13
APL-BTM-F-077-XS-MID,APL-BTM-F-077,XS,Mid-Blue,44,5,39,0,12,48,in_stock,BLR-FC1-F03-R5,877,SUP-006,2026-04-23,2026-07-17
APL-BTM-F-077-S-MID,APL-BTM-F-077,S,Mid-Blue,91,5,86,0,24,96,in_stock,BLR-FC1-D06-R1,877,SUP-006,2026-05-05,2026-07-03
APL-BTM-F-077-M-MID,APL-BTM-F-077,M,Mid-Blue,2,0,2,0,39,156,low_stock,BLR-FC1-F12-R2,877,SUP-006,2026-05-01,2026-07-18
APL-BTM-F-077-L-MID,APL-BTM-F-077,L,Mid-Blue,158,23,135,0,36,144,in_stock,BLR-FC1-A09-R4,877,SUP-006,2026-07-06,2026-07-09
APL-BTM-F-077-XL-MID,APL-BTM-F-077,XL,Mid-Blue,58,0,58,0,24,96,in_stock,BLR-FC1-E16-R2,877,SUP-006,2026-06-29,2026-07-05
APL-BTM-F-077-XXL-MID,APL-BTM-F-077,XXL,Mid-Blue,67,5,62,0,15,60,in_stock,BLR-FC1-B03-R2,877,SUP-006,2026-05-23,2026-06-28
APL-BTM-F-077-XS-ECR,APL-BTM-F-077,XS,Ecru,61,2,59,0,12,48,in_stock,BLR-FC1-A18-R5,877,SUP-006,2026-05-22,2026-07-04
APL-BTM-F-077-S-ECR,APL-BTM-F-077,S,Ecru,100,9,91,0,24,96,in_stock,BLR-FC1-A11-R4,877,SUP-006,2026-06-11,2026-06-28
APL-BTM-F-077-M-ECR,APL-BTM-F-077,M,Ecru,108,8,100,156,39,156,in_stock,BLR-FC1-F08-R1,877,SUP-006,2026-05-25,2026-06-20
APL-BTM-F-077-L-ECR,APL-BTM-F-077,L,Ecru,147,7,140,0,36,144,in_stock,BLR-FC1-A08-R4,877,SUP-006,2026-04-29,2026-05-30
APL-BTM-F-077-XL-ECR,APL-BTM-F-077,XL,Ecru,21,0,21,96,24,96,low_stock,BLR-FC1-A19-R3,877,SUP-006,2026-05-22,2026-06-06
APL-BTM-F-077-XXL-ECR,APL-BTM-F-077,XXL,Ecru,41,0,41,0,15,60,in_stock,BLR-FC1-B03-R5,877,SUP-006,2026-07-08,2026-07-15
APL-BTM-F-078-XS-DAR,APL-BTM-F-078,XS,Dark Blue,16,0,16,0,6,24,in_stock,MUM-FC1-F03-R2,972,SUP-006,2026-04-27,2026-06-22
APL-BTM-F-078-S-DAR,APL-BTM-F-078,S,Dark Blue,30,0,30,0,12,48,in_stock,MUM-FC1-A10-R4,972,SUP-006,2026-06-10,2026-06-16
APL-BTM-F-078-M-DAR,APL-BTM-F-078,M,Dark Blue,85,10,75,0,19,78,in_stock,MUM-FC1-D13-R4,972,SUP-006,2026-06-13,2026-06-19
APL-BTM-F-078-L-DAR,APL-BTM-F-078,L,Dark Blue,62,4,58,0,18,72,in_stock,MUM-FC1-B04-R1,972,SUP-006,2026-04-21,2026-07-06
APL-BTM-F-078-XL-DAR,APL-BTM-F-078,XL,Dark Blue,56,7,49,0,12,48,in_stock,MUM-FC1-E09-R3,972,SUP-006,2026-06-12,2026-07-12
APL-BTM-F-078-XXL-DAR,APL-BTM-F-078,XXL,Dark Blue,35,4,31,0,7,30,in_stock,MUM-FC1-C19-R4,972,SUP-006,2026-06-24,2026-07-14
APL-BTM-F-079-XS-LIG,APL-BTM-F-079,XS,Light Blue,29,1,28,0,6,24,in_stock,MUM-FC1-A17-R5,562,SUP-006,2026-07-13,2026-07-18
APL-BTM-F-079-S-LIG,APL-BTM-F-079,S,Light Blue,34,2,32,0,12,48,in_stock,MUM-FC1-C07-R2,562,SUP-006,2026-07-10,2026-07-13
APL-BTM-F-079-M-LIG,APL-BTM-F-079,M,Light Blue,95,9,86,0,19,78,in_stock,MUM-FC1-E11-R5,562,SUP-006,2026-07-01,2026-07-11
APL-BTM-F-079-L-LIG,APL-BTM-F-079,L,Light Blue,78,5,73,0,18,72,in_stock,MUM-FC1-A16-R2,562,SUP-006,2026-04-20,2026-07-10
APL-BTM-F-079-XL-LIG,APL-BTM-F-079,XL,Light Blue,37,1,36,0,12,48,in_stock,MUM-FC1-C13-R2,562,SUP-006,2026-06-10,2026-06-21
APL-BTM-F-079-XXL-LIG,APL-BTM-F-079,XXL,Light Blue,0,0,0,30,7,30,out_of_stock,MUM-FC1-C01-R5,562,SUP-006,2026-05-04,2026-05-22
APL-BTM-F-079-XS-BLA,APL-BTM-F-079,XS,Black,19,2,17,24,6,24,in_stock,MUM-FC1-A07-R2,562,SUP-006,2026-05-26,2026-06-06
APL-BTM-F-079-S-BLA,APL-BTM-F-079,S,Black,37,4,33,0,12,48,in_stock,MUM-FC1-B01-R2,562,SUP-006,2026-05-23,2026-05-29
APL-BTM-F-079-M-BLA,APL-BTM-F-079,M,Black,48,5,43,0,19,78,in_stock,MUM-FC1-B10-R4,562,SUP-006,2026-05-20,2026-06-12
APL-BTM-F-079-L-BLA,APL-BTM-F-079,L,Black,89,13,76,0,18,72,in_stock,MUM-FC1-D03-R1,562,SUP-006,2026-05-08,2026-05-24
APL-BTM-F-079-XL-BLA,APL-BTM-F-079,XL,Black,59,3,56,0,12,48,in_stock,MUM-FC1-F08-R1,562,SUP-006,2026-07-07,2026-07-16
APL-BTM-F-079-XXL-BLA,APL-BTM-F-079,XXL,Black,22,1,21,0,7,30,in_stock,MUM-FC1-C05-R5,562,SUP-006,2026-07-03,2026-07-18
APL-BTM-F-080-XS-BLA,APL-BTM-F-080,XS,Black,29,1,28,0,6,24,in_stock,DEL-FC1-E12-R4,275,SUP-003,2026-06-25,2026-07-09
APL-BTM-F-080-S-BLA,APL-BTM-F-080,S,Black,35,2,33,0,12,48,in_stock,DEL-FC1-D09-R5,275,SUP-003,2026-06-10,2026-07-17
APL-BTM-F-080-M-BLA,APL-BTM-F-080,M,Black,87,5,82,0,19,78,in_stock,DEL-FC1-B10-R4,275,SUP-003,2026-06-07,2026-07-13
APL-BTM-F-080-L-BLA,APL-BTM-F-080,L,Black,52,0,52,0,18,72,in_stock,DEL-FC1-C15-R5,275,SUP-003,2026-06-04,2026-06-18
APL-BTM-F-080-XL-BLA,APL-BTM-F-080,XL,Black,51,3,48,0,12,48,in_stock,DEL-FC1-D12-R4,275,SUP-003,2026-05-30,2026-06-16
APL-BTM-F-080-XXL-BLA,APL-BTM-F-080,XXL,Black,27,2,25,0,7,30,in_stock,DEL-FC1-A10-R5,275,SUP-003,2026-06-24,2026-07-11
APL-BTM-F-080-XS-COC,APL-BTM-F-080,XS,Cocoa,26,0,26,0,6,24,in_stock,DEL-FC1-A18-R2,275,SUP-003,2026-06-01,2026-06-13
APL-BTM-F-080-S-COC,APL-BTM-F-080,S,Cocoa,54,6,48,0,12,48,in_stock,DEL-FC1-B20-R2,275,SUP-003,2026-06-28,2026-07-06
APL-BTM-F-080-M-COC,APL-BTM-F-080,M,Cocoa,47,5,42,0,19,78,in_stock,DEL-FC1-D19-R1,275,SUP-003,2026-06-19,2026-07-09
APL-BTM-F-080-L-COC,APL-BTM-F-080,L,Cocoa,13,0,13,0,18,72,low_stock,DEL-FC1-B16-R2,275,SUP-003,2026-06-25,2026-07-13
APL-BTM-F-080-XL-COC,APL-BTM-F-080,XL,Cocoa,58,4,54,0,12,48,in_stock,DEL-FC1-C07-R4,275,SUP-003,2026-06-12,2026-06-25
APL-BTM-F-080-XXL-COC,APL-BTM-F-080,XXL,Cocoa,2,0,2,30,7,30,low_stock,DEL-FC1-F01-R4,275,SUP-003,2026-07-13,2026-07-15
APL-BTM-F-081-XS-BLA,APL-BTM-F-081,XS,Black,28,1,27,0,6,24,in_stock,MUM-FC1-E02-R2,586,SUP-007,2026-05-09,2026-06-20
APL-BTM-F-081-S-BLA,APL-BTM-F-081,S,Black,50,4,46,0,12,48,in_stock,MUM-FC1-D07-R4,586,SUP-007,2026-04-28,2026-07-05
APL-BTM-F-081-M-BLA,APL-BTM-F-081,M,Black,70,10,60,0,19,78,in_stock,MUM-FC1-C03-R2,586,SUP-007,2026-05-03,2026-07-12
APL-BTM-F-081-L-BLA,APL-BTM-F-081,L,Black,53,0,53,0,18,72,in_stock,MUM-FC1-D10-R2,586,SUP-007,2026-05-19,2026-06-06
APL-BTM-F-081-XL-BLA,APL-BTM-F-081,XL,Black,9,0,9,48,12,48,low_stock,MUM-FC1-D13-R2,586,SUP-007,2026-05-04,2026-05-20
APL-BTM-F-081-XXL-BLA,APL-BTM-F-081,XXL,Black,7,0,7,0,7,30,low_stock,MUM-FC1-C14-R4,586,SUP-007,2026-05-10,2026-06-18
APL-BTM-F-081-XS-SAN,APL-BTM-F-081,XS,Sand,25,1,24,24,6,24,in_stock,MUM-FC1-B15-R1,586,SUP-007,2026-06-10,2026-07-18
APL-BTM-F-081-S-SAN,APL-BTM-F-081,S,Sand,59,7,52,0,12,48,in_stock,MUM-FC1-E02-R1,586,SUP-007,2026-05-26,2026-07-06
APL-BTM-F-081-M-SAN,APL-BTM-F-081,M,Sand,101,10,91,0,19,78,in_stock,MUM-FC1-E06-R4,586,SUP-007,2026-05-21,2026-06-01
APL-BTM-F-081-L-SAN,APL-BTM-F-081,L,Sand,95,12,83,0,18,72,in_stock,MUM-FC1-E04-R4,586,SUP-007,2026-04-25,2026-05-25
APL-BTM-F-081-XL-SAN,APL-BTM-F-081,XL,Sand,62,5,57,0,12,48,in_stock,MUM-FC1-A07-R4,586,SUP-007,2026-06-11,2026-07-16
APL-BTM-F-081-XXL-SAN,APL-BTM-F-081,XXL,Sand,20,1,19,0,7,30,in_stock,MUM-FC1-D15-R2,586,SUP-007,2026-05-22,2026-06-04
APL-BTM-F-082-XS-BLU,APL-BTM-F-082,XS,Blush,26,1,25,0,6,24,in_stock,BLR-FC1-B13-R1,550,SUP-008,2026-04-21,2026-05-23
APL-BTM-F-082-S-BLU,APL-BTM-F-082,S,Blush,33,3,30,0,12,48,in_stock,BLR-FC1-A03-R5,550,SUP-008,2026-07-13,2026-07-14
APL-BTM-F-082-M-BLU,APL-BTM-F-082,M,Blush,91,3,88,0,19,78,in_stock,BLR-FC1-A20-R1,550,SUP-008,2026-05-12,2026-06-18
APL-BTM-F-082-L-BLU,APL-BTM-F-082,L,Blush,50,5,45,72,18,72,in_stock,BLR-FC1-C05-R4,550,SUP-008,2026-06-04,2026-06-15
APL-BTM-F-082-XL-BLU,APL-BTM-F-082,XL,Blush,0,0,0,48,12,48,out_of_stock,BLR-FC1-B15-R1,550,SUP-008,2026-07-10,2026-07-18
APL-BTM-F-082-XXL-BLU,APL-BTM-F-082,XXL,Blush,33,1,32,0,7,30,in_stock,BLR-FC1-A20-R1,550,SUP-008,2026-04-26,2026-06-13
APL-BTM-F-082-XS-CHE,APL-BTM-F-082,XS,Checked Grey,29,1,28,0,6,24,in_stock,BLR-FC1-D01-R1,550,SUP-008,2026-06-02,2026-06-14
APL-BTM-F-082-S-CHE,APL-BTM-F-082,S,Checked Grey,54,0,54,0,12,48,in_stock,BLR-FC1-F06-R2,550,SUP-008,2026-04-25,2026-06-17
APL-BTM-F-082-M-CHE,APL-BTM-F-082,M,Checked Grey,78,7,71,0,19,78,in_stock,BLR-FC1-E13-R4,550,SUP-008,2026-05-05,2026-06-03
APL-BTM-F-082-L-CHE,APL-BTM-F-082,L,Checked Grey,55,3,52,0,18,72,in_stock,BLR-FC1-D07-R4,550,SUP-008,2026-05-18,2026-05-22
APL-BTM-F-082-XL-CHE,APL-BTM-F-082,XL,Checked Grey,54,0,54,0,12,48,in_stock,BLR-FC1-D10-R5,550,SUP-008,2026-06-22,2026-06-25
APL-BTM-F-082-XXL-CHE,APL-BTM-F-082,XXL,Checked Grey,35,2,33,0,7,30,in_stock,BLR-FC1-A20-R3,550,SUP-008,2026-07-09,2026-07-15
APL-BTM-F-083-XS-BLA,APL-BTM-F-083,XS,Black,16,1,15,0,6,24,in_stock,MUM-FC1-F16-R1,817,SUP-003,2026-06-01,2026-06-02
APL-BTM-F-083-S-BLA,APL-BTM-F-083,S,Black,52,4,48,0,12,48,in_stock,MUM-FC1-E01-R2,817,SUP-003,2026-04-22,2026-07-09
APL-BTM-F-083-M-BLA,APL-BTM-F-083,M,Black,94,6,88,0,19,78,in_stock,MUM-FC1-A02-R2,817,SUP-003,2026-06-06,2026-07-07
APL-BTM-F-083-L-BLA,APL-BTM-F-083,L,Black,60,0,60,0,18,72,in_stock,MUM-FC1-E15-R3,817,SUP-003,2026-05-07,2026-06-11
APL-BTM-F-083-XL-BLA,APL-BTM-F-083,XL,Black,7,0,7,48,12,48,low_stock,MUM-FC1-A08-R3,817,SUP-003,2026-06-02,2026-06-17
APL-BTM-F-083-XXL-BLA,APL-BTM-F-083,XXL,Black,0,0,0,0,7,30,out_of_stock,MUM-FC1-B08-R5,817,SUP-003,2026-06-07,2026-07-10
APL-BTM-F-083-XS-DEE,APL-BTM-F-083,XS,Deep Plum,4,0,4,24,6,24,low_stock,MUM-FC1-F05-R2,817,SUP-003,2026-05-06,2026-05-17
APL-BTM-F-083-S-DEE,APL-BTM-F-083,S,Deep Plum,35,1,34,0,12,48,in_stock,MUM-FC1-D15-R3,817,SUP-003,2026-05-11,2026-06-05
APL-BTM-F-083-M-DEE,APL-BTM-F-083,M,Deep Plum,62,2,60,0,19,78,in_stock,MUM-FC1-F07-R3,817,SUP-003,2026-06-20,2026-06-22
APL-BTM-F-083-L-DEE,APL-BTM-F-083,L,Deep Plum,97,6,91,0,18,72,in_stock,MUM-FC1-E14-R2,817,SUP-003,2026-06-20,2026-06-20
APL-BTM-F-083-XL-DEE,APL-BTM-F-083,XL,Deep Plum,5,0,5,48,12,48,low_stock,MUM-FC1-F06-R3,817,SUP-003,2026-06-07,2026-07-06
APL-BTM-F-083-XXL-DEE,APL-BTM-F-083,XXL,Deep Plum,25,1,24,0,7,30,in_stock,MUM-FC1-F16-R2,817,SUP-003,2026-05-09,2026-06-02
APL-BTM-F-084-XS-TAU,APL-BTM-F-084,XS,Taupe,56,7,49,0,12,48,in_stock,MUM-FC1-C13-R4,789,SUP-002,2026-05-29,2026-07-09
APL-BTM-F-084-S-TAU,APL-BTM-F-084,S,Taupe,133,19,114,0,24,96,in_stock,MUM-FC1-E06-R2,789,SUP-002,2026-06-14,2026-06-30
APL-BTM-F-084-M-TAU,APL-BTM-F-084,M,Taupe,189,20,169,0,39,156,in_stock,MUM-FC1-C02-R4,789,SUP-002,2026-06-13,2026-06-28
APL-BTM-F-084-L-TAU,APL-BTM-F-084,L,Taupe,0,0,0,0,36,144,out_of_stock,MUM-FC1-F01-R2,789,SUP-002,2026-05-23,2026-06-30
APL-BTM-F-084-XL-TAU,APL-BTM-F-084,XL,Taupe,92,8,84,0,24,96,in_stock,MUM-FC1-B01-R1,789,SUP-002,2026-05-01,2026-06-19
APL-BTM-F-084-XXL-TAU,APL-BTM-F-084,XXL,Taupe,55,4,51,0,15,60,in_stock,MUM-FC1-D06-R4,789,SUP-002,2026-05-22,2026-07-05
APL-BTM-F-084-XS-BLA,APL-BTM-F-084,XS,Black,40,2,38,0,12,48,in_stock,MUM-FC1-D03-R1,789,SUP-002,2026-07-10,2026-07-15
APL-BTM-F-084-S-BLA,APL-BTM-F-084,S,Black,120,13,107,0,24,96,in_stock,MUM-FC1-A06-R4,789,SUP-002,2026-04-20,2026-05-02
APL-BTM-F-084-M-BLA,APL-BTM-F-084,M,Black,102,10,92,0,39,156,in_stock,MUM-FC1-B06-R3,789,SUP-002,2026-05-13,2026-05-30
APL-BTM-F-084-L-BLA,APL-BTM-F-084,L,Black,109,7,102,0,36,144,in_stock,MUM-FC1-B07-R1,789,SUP-002,2026-05-13,2026-06-06
APL-BTM-F-084-XL-BLA,APL-BTM-F-084,XL,Black,77,7,70,0,24,96,in_stock,MUM-FC1-F06-R1,789,SUP-002,2026-05-27,2026-06-01
APL-BTM-F-084-XXL-BLA,APL-BTM-F-084,XXL,Black,54,4,50,0,15,60,in_stock,MUM-FC1-F04-R1,789,SUP-002,2026-04-27,2026-05-31
APL-ACC-M-085-FS-BLA,APL-ACC-M-085,Free Size,Black-Gold,0,0,0,180,45,180,out_of_stock,MUM-FC1-A13-R5,381,SUP-009,2026-06-25,2026-07-03
APL-ACC-M-085-FS-TOR,APL-ACC-M-085,Free Size,Tortoise-Gold,242,15,227,0,45,180,in_stock,MUM-FC1-C11-R2,381,SUP-009,2026-06-05,2026-07-17
APL-ACC-M-086-FS-SIL,APL-ACC-M-086,Free Size,Silver,45,2,43,0,45,180,low_stock,DEL-FC1-B01-R5,580,SUP-009,2026-05-05,2026-07-11
APL-ACC-M-086-FS-GUN,APL-ACC-M-086,Free Size,Gunmetal,148,8,140,0,45,180,in_stock,DEL-FC1-F16-R5,580,SUP-009,2026-06-11,2026-06-23
APL-ACC-F-087-FS-GOL,APL-ACC-F-087,Free Size,Gold,42,4,38,360,90,360,low_stock,DEL-FC1-D13-R5,488,SUP-009,2026-04-30,2026-06-13
APL-ACC-F-087-FS-ROS,APL-ACC-F-087,Free Size,Rose Gold,339,50,289,0,90,360,in_stock,DEL-FC1-A13-R3,488,SUP-009,2026-07-06,2026-07-09
APL-ACC-F-088-FS-GLO,APL-ACC-F-088,Free Size,Glossy Black,32,3,29,180,45,180,low_stock,MUM-FC1-F18-R4,633,SUP-007,2026-05-11,2026-07-07
APL-ACC-F-088-FS-AMB,APL-ACC-F-088,Free Size,Amber,245,8,237,0,45,180,in_stock,MUM-FC1-F03-R1,633,SUP-007,2026-06-14,2026-06-15
APL-ACC-M-089-FS-MAT,APL-ACC-M-089,Free Size,Matte Black-Blue,436,31,405,0,90,360,in_stock,DEL-FC1-A05-R5,699,SUP-004,2026-07-10,2026-07-17
APL-ACC-M-089-FS-MAC,APL-ACC-M-089,Free Size,Matte Grey,445,38,407,0,90,360,in_stock,DEL-FC1-A11-R4,699,SUP-004,2026-06-07,2026-07-18
APL-ACC-F-090-FS-LIL,APL-ACC-F-090,Free Size,Lilac,6,0,6,180,45,180,low_stock,DEL-FC1-E07-R1,380,SUP-008,2026-07-02,2026-07-13
APL-ACC-F-090-FS-CHE,APL-ACC-F-090,Free Size,Cherry Red,126,13,113,0,45,180,in_stock,DEL-FC1-E18-R2,380,SUP-008,2026-06-08,2026-07-05
APL-ACC-F-090-FS-BLA,APL-ACC-F-090,Free Size,Black,154,18,136,0,45,180,in_stock,DEL-FC1-E19-R2,380,SUP-008,2026-05-03,2026-06-22
APL-ACC-M-091-FS-BEI,APL-ACC-M-091,Free Size,Beige,257,19,238,0,90,360,in_stock,DEL-FC1-E10-R2,419,SUP-004,2026-07-14,2026-07-14
APL-ACC-M-091-FS-BLA,APL-ACC-M-091,Free Size,Black,388,7,381,0,90,360,in_stock,DEL-FC1-F19-R4,419,SUP-004,2026-07-09,2026-07-12
APL-ACC-M-092-FS-NAV,APL-ACC-M-092,Free Size,Navy-White,14,1,13,0,45,180,low_stock,DEL-FC1-B02-R2,349,SUP-001,2026-06-21,2026-07-14
APL-ACC-M-092-FS-BLA,APL-ACC-M-092,Free Size,Black-Grey,164,20,144,0,45,180,in_stock,DEL-FC1-E13-R3,349,SUP-001,2026-06-13,2026-07-13
APL-ACC-F-093-FS-BLA,APL-ACC-F-093,Free Size,Black,49,6,43,0,18,75,in_stock,DEL-FC1-E13-R1,407,SUP-007,2026-05-06,2026-06-16
APL-ACC-F-093-FS-BUR,APL-ACC-F-093,Free Size,Burgundy,90,11,79,0,18,75,in_stock,DEL-FC1-D06-R5,407,SUP-007,2026-05-07,2026-07-02
APL-ACC-F-094-FS-BLU,APL-ACC-F-094,Free Size,Blush,138,13,125,0,45,180,in_stock,BLR-FC1-E04-R2,300,SUP-008,2026-06-07,2026-07-04
APL-ACC-F-094-FS-IVO,APL-ACC-F-094,Free Size,Ivory,23,3,20,180,45,180,low_stock,BLR-FC1-A04-R5,300,SUP-008,2026-07-12,2026-07-14
APL-ACC-M-095-FS-CHA,APL-ACC-M-095,Free Size,Charcoal,26,1,25,0,45,180,low_stock,MUM-FC1-B13-R1,708,SUP-002,2026-06-18,2026-07-15
APL-ACC-M-095-FS-CAM,APL-ACC-M-095,Free Size,Camel,225,15,210,180,45,180,in_stock,MUM-FC1-A03-R1,708,SUP-002,2026-06-21,2026-07-11
APL-ACC-M-096-S-BLA,APL-ACC-M-096,S,Black,44,4,40,0,10,42,in_stock,BLR-FC1-E06-R4,280,SUP-010,2026-06-20,2026-07-10
APL-ACC-M-096-M-BLA,APL-ACC-M-096,M,Black,11,0,11,0,18,72,low_stock,BLR-FC1-E06-R4,280,SUP-010,2026-04-22,2026-06-11
APL-ACC-M-096-L-BLA,APL-ACC-M-096,L,Black,56,4,52,0,13,54,in_stock,BLR-FC1-E18-R1,280,SUP-010,2026-05-16,2026-05-31
APL-ACC-M-096-S-NAV,APL-ACC-M-096,S,Navy,31,2,29,0,10,42,in_stock,BLR-FC1-A02-R2,280,SUP-010,2026-07-02,2026-07-08
APL-ACC-M-096-M-NAV,APL-ACC-M-096,M,Navy,80,9,71,0,18,72,in_stock,BLR-FC1-A17-R3,280,SUP-010,2026-06-05,2026-07-09
APL-ACC-M-096-L-NAV,APL-ACC-M-096,L,Navy,39,1,38,54,13,54,in_stock,BLR-FC1-E10-R5,280,SUP-010,2026-06-15,2026-06-23
APL-ACC-M-096-S-GRE,APL-ACC-M-096,S,Grey,44,6,38,0,10,42,in_stock,BLR-FC1-E17-R2,280,SUP-010,2026-05-02,2026-05-07
APL-ACC-M-096-M-GRE,APL-ACC-M-096,M,Grey,56,6,50,0,18,72,in_stock,BLR-FC1-E18-R2,280,SUP-010,2026-07-04,2026-07-09
APL-ACC-M-096-L-GRE,APL-ACC-M-096,L,Grey,44,3,41,0,13,54,in_stock,BLR-FC1-F06-R4,280,SUP-010,2026-06-17,2026-06-22
APL-ACC-M-097-S-ASS,APL-ACC-M-097,S,Assorted Prints,12,0,12,0,5,20,in_stock,MUM-FC1-F07-R3,396,SUP-010,2026-07-01,2026-07-17
APL-ACC-M-097-M-ASS,APL-ACC-M-097,M,Assorted Prints,7,0,7,30,7,30,low_stock,MUM-FC1-E08-R1,396,SUP-010,2026-05-24,2026-05-31
